"flight_id","tanggal","icao24","latitude","longitude","heading","altitude","ground_speed","squawk","radar","aircraft_code","registration","time","departure","destination","number","airline_iata","on_ground","vertical_speed","callsign","airline_icao"
"377521","2023-03-09 11:40:27","8A0519","0.4516","101.4443","1","125","138",,"F-WIBB5","A320","PK-LAQ","1678336824","HLP","PKU","ID7061","ID7061","0","-64","BTK7061","BTK"
"377522","2023-03-09 11:40:32","8A0519","0.454","101.4443","1","100","135",,"F-WIBB5","A320","PK-LAQ","1678336828","HLP","PKU","ID7061","ID7061","0","-64","BTK7061","BTK"
"377523","2023-03-09 11:40:37","8A0519","0.4548","101.4443","1","100","120",,"F-WIBB5","A320","PK-LAQ","1678336830","HLP","PKU","ID7061","ID7061","0","-128","BTK7061","BTK"
"377524","2023-03-09 11:40:42","8A0519","0.4582","101.4444","2","0","84",,"F-WIBB5","A320","PK-LAQ","1678336837","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377525","2023-03-09 11:40:47","8A0519","0.4601","101.4445","1","0","47",,"F-WIBB5","A320","PK-LAQ","1678336844","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377526","2023-03-09 11:40:52","8A0519","0.461","101.4445","2","0","43",,"F-WIBB5","A320","PK-LAQ","1678336849","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377527","2023-03-09 11:40:57","8A0519","0.4617","101.4445","2","0","34",,"F-WIBB5","A320","PK-LAQ","1678336853","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377528","2023-03-09 11:41:02","8A0519","0.4626","101.4446","2","0","21",,"F-WIBB5","A320","PK-LAQ","1678336860","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377529","2023-03-09 11:41:07","8A0519","0.4629","101.4446","2","0","17",,"F-WIBB5","A320","PK-LAQ","1678336864","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377530","2023-03-09 11:41:12","8A0519","0.4632","101.4446","2","0","15",,"F-WIBB5","A320","PK-LAQ","1678336868","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377531","2023-03-09 11:41:17","8A0519","0.4635","101.4446","2","0","12",,"F-WIBB5","A320","PK-LAQ","1678336873","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377532","2023-03-09 11:41:22","8A0519","0.4636","101.4446","2","0","9",,"F-WIBB5","A320","PK-LAQ","1678336877","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377533","2023-03-09 11:41:27","8A0519","0.4638","101.4446","22","0","5",,"F-WIBB5","A320","PK-LAQ","1678336885","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377534","2023-03-09 11:41:32","8A0519","0.4638","101.4447","47","0","5",,"F-WIBB5","A320","PK-LAQ","1678336889","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377535","2023-03-09 11:41:37","8A0519","0.4638","101.4448","70","0","4",,"F-WIBB5","A320","PK-LAQ","1678336893","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377536","2023-03-09 11:41:42","8A0519","0.4638","101.4449","78","0","5",,"F-WIBB5","A320","PK-LAQ","1678336897","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377537","2023-03-09 11:41:47","8A0519","0.4638","101.4451","90","0","6",,"F-WIBB5","A320","PK-LAQ","1678336904","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377538","2023-03-09 11:41:52","8A0519","0.4638","101.4452","90","0","7",,"F-WIBB5","A320","PK-LAQ","1678336908","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377539","2023-03-09 11:41:57","8A0519","0.4638","101.4454","92","0","7",,"F-WIBB5","A320","PK-LAQ","1678336912","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377540","2023-03-09 11:42:02","8A0519","0.4638","101.4455","90","0","7",,"F-WIBB5","A320","PK-LAQ","1678336916","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377541","2023-03-09 11:42:07","8A0519","0.4638","101.4458","90","0","6",,"F-WIBB5","A320","PK-LAQ","1678336924","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377542","2023-03-09 11:42:12","8A0519","0.4638","101.4458","75","0","5",,"F-WIBB5","A320","PK-LAQ","1678336929","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377543","2023-03-09 11:42:17","8A0519","0.4639","101.4459","50","0","6",,"F-WIBB5","A320","PK-LAQ","1678336932","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377544","2023-03-09 11:42:22","8A0519","0.4641","101.4459","8","0","5",,"F-WIBB5","A320","PK-LAQ","1678336940","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377545","2023-03-09 11:42:27","8A0519","0.4642","101.4459","2","0","4",,"F-WIBB5","A320","PK-LAQ","1678336944","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377546","2023-03-09 11:42:32","8A0519","0.4643","101.4459","19","0","4",,"F-WIBB5","A320","PK-LAQ","1678336948","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377547","2023-03-09 11:42:37","8A0519","0.4644","101.4459","5","0","4",,"F-WIBB5","A320","PK-LAQ","1678336953","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377548","2023-03-09 11:42:42","8A0519","0.4644","101.446","19","0","4",,"F-WIBB5","A320","PK-LAQ","1678336956","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377549","2023-03-09 11:42:47","8A0519","0.4645","101.4461","75","0","5",,"F-WIBB5","A320","PK-LAQ","1678336965","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377550","2023-03-09 11:42:52","8A0519","0.4645","101.4462","90","0","4",,"F-WIBB5","A320","PK-LAQ","1678336969","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377551","2023-03-09 11:42:57","8A0519","0.4644","101.4463","92","0","4",,"F-WIBB5","A320","PK-LAQ","1678336972","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377552","2023-03-09 11:43:02","8A0519","0.4644","101.4465","92","0","5",,"F-WIBB5","A320","PK-LAQ","1678336980","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377553","2023-03-09 11:43:07","8A0519","0.4644","101.4466","92","0","5",,"F-WIBB5","A320","PK-LAQ","1678336984","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377554","2023-03-09 11:43:12","8A0519","0.4644","101.4466","92","0","5",,"F-WIBB5","A320","PK-LAQ","1678336988","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377555","2023-03-09 11:43:17","8A0519","0.4644","101.4467","92","0","4",,"F-WIBB5","A320","PK-LAQ","1678336992","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377556","2023-03-09 11:43:22","8A0519","0.4644","101.4468","92","0","3",,"F-WIBB5","A320","PK-LAQ","1678336995","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377557","2023-03-09 11:43:27","8A0519","0.4644","101.4468","90","0","1",,"F-WIBB5","A320","PK-LAQ","1678337004","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377558","2023-03-09 11:43:32","8A0519","0.4644","101.4468","90","0","1",,"F-WIBB5","A320","PK-LAQ","1678337008","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377559","2023-03-09 11:43:37","8A0519","0.4644","101.4469","90","0","1",,"F-WIBB5","A320","PK-LAQ","1678337012","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377560","2023-03-09 11:43:42","8A0519","0.4644","101.4469","90","0","1",,"F-WIBB5","A320","PK-LAQ","1678337017","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377561","2023-03-09 11:43:48","8A0519","0.4644","101.4469","90","0","1",,"F-WIBB5","A320","PK-LAQ","1678337020","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377562","2023-03-09 11:43:52","8A0519","0.4644","101.4469","90","0","1",,"F-WIBB5","A320","PK-LAQ","1678337020","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377563","2023-03-09 11:43:57","8A0519","0.4644","101.4469","90","0","1",,"F-WIBB5","A320","PK-LAQ","1678337020","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377564","2023-03-09 11:44:02","8A0519","0.4644","101.4469","90","0","1",,"F-WIBB5","A320","PK-LAQ","1678337020","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377565","2023-03-09 11:44:07","8A0519","0.4644","101.4469","90","0","1",,"F-WIBB5","A320","PK-LAQ","1678337020","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377566","2023-03-09 11:44:12","8A0519","0.4644","101.4469","90","0","1",,"F-WIBB5","A320","PK-LAQ","1678337020","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377567","2023-03-09 11:44:17","8A0519","0.4644","101.4469","90","0","1",,"F-WIBB5","A320","PK-LAQ","1678337020","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377568","2023-03-09 11:44:22","8A0519","0.4644","101.4469","90","0","1",,"F-WIBB5","A320","PK-LAQ","1678337020","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377569","2023-03-09 11:44:27","8A0519","0.4644","101.4469","90","0","1",,"F-WIBB5","A320","PK-LAQ","1678337020","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377570","2023-03-09 11:44:34","8A0519","0.4644","101.4469","90","0","1",,"F-WIBB5","A320","PK-LAQ","1678337020","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377571","2023-03-09 11:44:37","8A0519","0.4644","101.4469","90","0","1",,"F-WIBB5","A320","PK-LAQ","1678337020","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377572","2023-03-09 11:44:42","8A0519","0.4644","101.4469","90","0","1",,"F-WIBB5","A320","PK-LAQ","1678337020","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377573","2023-03-09 11:44:47","8A0519","0.4644","101.4469","90","0","1",,"F-WIBB5","A320","PK-LAQ","1678337020","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377574","2023-03-09 11:44:52","8A0519","0.4644","101.4469","90","0","1",,"F-WIBB5","A320","PK-LAQ","1678337020","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377575","2023-03-09 11:44:57","8A0519","0.4644","101.4469","90","0","1",,"F-WIBB5","A320","PK-LAQ","1678337020","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377576","2023-03-09 11:45:02","8A0519","0.4644","101.4469","90","0","1",,"F-WIBB5","A320","PK-LAQ","1678337020","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377577","2023-03-09 11:45:07","8A0519","0.4644","101.4469","90","0","1",,"F-WIBB5","A320","PK-LAQ","1678337020","HLP","PKU","ID7061","ID7061","1","0","BTK7061","BTK"
"377578","2023-03-09 11:49:47","75040B","0.4115","101.4431","1","800","108",,"F-WIBB5","AT76","9M-LMU","1678337382","MKZ","PKU","OD310","OD310","0","-576","MXD310","BTK"
"377579","2023-03-09 11:49:52","75040B","0.4149","101.4432","1","775","108",,"F-WIBB5","AT76","9M-LMU","1678337388","MKZ","PKU","OD310","OD310","0","-384","MXD310","BTK"
"377580","2023-03-09 11:49:57","75040B","0.4163","101.4432","1","750","108",,"F-WIBB5","AT76","9M-LMU","1678337391","MKZ","PKU","OD310","OD310","0","-384","MXD310","BTK"
"377581","2023-03-09 11:50:02","75040B","0.4179","101.4433","1","725","108",,"F-WIBB5","AT76","9M-LMU","1678337394","MKZ","PKU","OD310","OD310","0","-448","MXD310","BTK"
"377582","2023-03-09 11:50:07","75040B","0.4226","101.4434","2","650","111",,"F-WIBB5","AT76","9M-LMU","1678337403","MKZ","PKU","OD310","OD310","0","-448","MXD310","BTK"
"377583","2023-03-09 11:50:12","75040B","0.424","101.4435","1","600","110",,"F-WIBB5","AT76","9M-LMU","1678337406","MKZ","PKU","OD310","OD310","0","-768","MXD310","BTK"
"377584","2023-03-09 11:50:17","75040B","0.4273","101.4436","2","550","107",,"F-WIBB5","AT76","9M-LMU","1678337413","MKZ","PKU","OD310","OD310","0","-384","MXD310","BTK"
"377585","2023-03-09 11:50:22","75040B","0.4288","101.4436","2","525","108",,"F-WIBB5","AT76","9M-LMU","1678337416","MKZ","PKU","OD310","OD310","0","-256","MXD310","BTK"
"377586","2023-03-09 11:50:27","75040B","0.4333","101.4437","2","425","110",,"F-WIBB5","AT76","9M-LMU","1678337425","MKZ","PKU","OD310","OD310","0","-704","MXD310","BTK"
"377587","2023-03-09 11:50:32","75040B","0.4348","101.4438","3","400","111",,"F-WIBB5","AT76","9M-LMU","1678337428","MKZ","PKU","OD310","OD310","0","-512","MXD310","BTK"
"377588","2023-03-09 11:50:37","75040B","0.4366","101.4438","2","375","111",,"F-WIBB5","AT76","9M-LMU","1678337431","MKZ","PKU","OD310","OD310","0","-448","MXD310","BTK"
"377589","2023-03-09 11:50:42","75040B","0.4413","101.4439","1","300","109",,"F-WIBB5","AT76","9M-LMU","1678337440","MKZ","PKU","OD310","OD310","0","-576","MXD310","BTK"
"377590","2023-03-09 11:50:47","75040B","0.4428","101.444","1","275","108",,"F-WIBB5","AT76","9M-LMU","1678337443","MKZ","PKU","OD310","OD310","0","-704","MXD310","BTK"
"377591","2023-03-09 11:50:52","75040B","0.4459","101.4441","2","200","109",,"F-WIBB5","AT76","9M-LMU","1678337449","MKZ","PKU","OD310","OD310","0","-512","MXD310","BTK"
"377592","2023-03-09 11:50:57","75040B","0.4474","101.4442","1","175","110",,"F-WIBB5","AT76","9M-LMU","1678337452","MKZ","PKU","OD310","OD310","0","-576","MXD310","BTK"
"377593","2023-03-09 11:51:02","75040B","0.4489","101.4442","1","150","110",,"F-WIBB5","AT76","9M-LMU","1678337455","MKZ","PKU","OD310","OD310","0","-512","MXD310","BTK"
"377594","2023-03-09 11:51:07","75040B","0.4526","101.4443","1","125","109",,"F-WIBB5","AT76","9M-LMU","1678337462","MKZ","PKU","OD310","OD310","0","-256","MXD310","BTK"
"377595","2023-03-09 11:51:12","75040B","0.4554","101.4444","2","0","90",,"F-WIBB5","AT76","9M-LMU","1678337468","MKZ","PKU","OD310","OD310","1","0","MXD310","BTK"
"377596","2023-03-09 11:51:17","75040B","0.4566","101.4444","1","0","80",,"F-WIBB5","AT76","9M-LMU","1678337471","MKZ","PKU","OD310","OD310","1","0","MXD310","BTK"
"377597","2023-03-09 11:51:22","75040B","0.4582","101.4444","2","0","66",,"F-WIBB5","AT76","9M-LMU","1678337476","MKZ","PKU","OD310","OD310","1","0","MXD310","BTK"
"377598","2023-03-09 11:51:27","75040B","0.4605","101.4445","2","0","47",,"F-WIBB5","AT76","9M-LMU","1678337485","MKZ","PKU","OD310","OD310","1","0","MXD310","BTK"
"377599","2023-03-09 11:51:32","75040B","0.4612","101.4445","2","0","38",,"F-WIBB5","AT76","9M-LMU","1678337488","MKZ","PKU","OD310","OD310","1","0","MXD310","BTK"
"377600","2023-03-09 11:51:37","75040B","0.4618","101.4445","2","0","30",,"F-WIBB5","AT76","9M-LMU","1678337492","MKZ","PKU","OD310","OD310","1","0","MXD310","BTK"
"377601","2023-03-09 11:51:42","75040B","0.4627","101.4446","2","0","20",,"F-WIBB5","AT76","9M-LMU","1678337500","MKZ","PKU","OD310","OD310","1","0","MXD310","BTK"
"377602","2023-03-09 11:51:47","75040B","0.4631","101.4446","2","0","15",,"F-WIBB5","AT76","9M-LMU","1678337504","MKZ","PKU","OD310","OD310","1","0","MXD310","BTK"
"377603","2023-03-09 11:51:52","75040B","0.4633","101.4446","2","0","11",,"F-WIBB5","AT76","9M-LMU","1678337509","MKZ","PKU","OD310","OD310","1","0","MXD310","BTK"
"377604","2023-03-09 11:51:57","75040B","0.4635","101.4446","5","0","11",,"F-WIBB5","AT76","9M-LMU","1678337512","MKZ","PKU","OD310","OD310","1","0","MXD310","BTK"
"377605","2023-03-09 11:52:02","75040B","0.4635","101.4446","5","0","11",,"F-WIBB5","AT76","9M-LMU","1678337512","MKZ","PKU","OD310","OD310","1","0","MXD310","BTK"
"377606","2023-03-09 11:52:07","75040B","0.4635","101.4446","5","0","11",,"F-WIBB5","AT76","9M-LMU","1678337512","MKZ","PKU","OD310","OD310","1","0","MXD310","BTK"
"377607","2023-03-09 11:52:12","75040B","0.4635","101.4446","5","0","11",,"F-WIBB5","AT76","9M-LMU","1678337512","MKZ","PKU","OD310","OD310","1","0","MXD310","BTK"
"377608","2023-03-09 11:52:17","75040B","0.4635","101.4446","5","0","11",,"F-WIBB5","AT76","9M-LMU","1678337512","MKZ","PKU","OD310","OD310","1","0","MXD310","BTK"
"377609","2023-03-09 11:52:22","75040B","0.4635","101.4446","5","0","11",,"F-WIBB5","AT76","9M-LMU","1678337512","MKZ","PKU","OD310","OD310","1","0","MXD310","BTK"
"377610","2023-03-09 11:52:27","75040B","0.4635","101.4446","5","0","11",,"F-WIBB5","AT76","9M-LMU","1678337512","MKZ","PKU","OD310","OD310","1","0","MXD310","BTK"
"377611","2023-03-09 11:52:32","75040B","0.4635","101.4446","5","0","11",,"F-WIBB5","AT76","9M-LMU","1678337512","MKZ","PKU","OD310","OD310","1","0","MXD310","BTK"
"377612","2023-03-09 11:52:37","75040B","0.4635","101.4446","5","0","11",,"F-WIBB5","AT76","9M-LMU","1678337512","MKZ","PKU","OD310","OD310","1","0","MXD310","BTK"
"377613","2023-03-09 11:52:42","75040B","0.4635","101.4446","5","0","11",,"F-WIBB5","AT76","9M-LMU","1678337512","MKZ","PKU","OD310","OD310","1","0","MXD310","BTK"
"377614","2023-03-09 11:52:47","75040B","0.4635","101.4446","5","0","11",,"F-WIBB5","AT76","9M-LMU","1678337512","MKZ","PKU","OD310","OD310","1","0","MXD310","BTK"
"377615","2023-03-09 11:52:52","75040B","0.4635","101.4446","5","0","11",,"F-WIBB5","AT76","9M-LMU","1678337512","MKZ","PKU","OD310","OD310","1","0","MXD310","BTK"
"377616","2023-03-09 11:52:57","75040B","0.4635","101.4446","5","0","11",,"F-WIBB5","AT76","9M-LMU","1678337512","MKZ","PKU","OD310","OD310","1","0","MXD310","BTK"
"377617","2023-03-09 11:53:02","75040B","0.4635","101.4446","5","0","11",,"F-WIBB5","AT76","9M-LMU","1678337512","MKZ","PKU","OD310","OD310","1","0","MXD310","BTK"
"377618","2023-03-09 11:53:07","75040B","0.4635","101.4446","5","0","11",,"F-WIBB5","AT76","9M-LMU","1678337512","MKZ","PKU","OD310","OD310","1","0","MXD310","BTK"
"377619","2023-03-09 11:53:12","75040B","0.4635","101.4446","5","0","11",,"F-WIBB5","AT76","9M-LMU","1678337512","MKZ","PKU","OD310","OD310","1","0","MXD310","BTK"
"377620","2023-03-09 11:53:17","75040B","0.4635","101.4446","5","0","11",,"F-WIBB5","AT76","9M-LMU","1678337512","MKZ","PKU","OD310","OD310","1","0","MXD310","BTK"
"377621","2023-03-09 11:53:22","75040B","0.4635","101.4446","5","0","11",,"F-WIBB5","AT76","9M-LMU","1678337512","MKZ","PKU","OD310","OD310","1","0","MXD310","BTK"
"377622","2023-03-09 11:55:02","8A03AB","0.4132","101.4431","1","800","144",,"F-WIBB5","A320","PK-GLQ","1678337697","BTH","PKU","QG934","QG934","0","-640","CTV934","CTV"
"377623","2023-03-09 11:55:07","8A03AB","0.4166","101.4432","1","725","141",,"F-WIBB5","A320","PK-GLQ","1678337703","BTH","PKU","QG934","QG934","0","-640","CTV934","CTV"
"377624","2023-03-09 11:55:12","8A03AB","0.4186","101.4433","1","725","139",,"F-WIBB5","A320","PK-GLQ","1678337706","BTH","PKU","QG934","QG934","0","-576","CTV934","CTV"
"377625","2023-03-09 11:55:17","8A03AB","0.4226","101.4434","1","625","140",,"F-WIBB5","A320","PK-GLQ","1678337712","BTH","PKU","QG934","QG934","0","-1088","CTV934","CTV"
"377626","2023-03-09 11:55:22","8A03AB","0.4247","101.4434","1","600","141",,"F-WIBB5","A320","PK-GLQ","1678337715","BTH","PKU","QG934","QG934","0","-704","CTV934","CTV"
"377627","2023-03-09 11:55:27","8A03AB","0.4311","101.4436","1","475","141",,"F-WIBB5","A320","PK-GLQ","1678337725","BTH","PKU","QG934","QG934","0","-832","CTV934","CTV"
"377628","2023-03-09 11:55:32","8A03AB","0.4324","101.4436","1","450","143",,"F-WIBB5","A320","PK-GLQ","1678337727","BTH","PKU","QG934","QG934","0","-768","CTV934","CTV"
"377629","2023-03-09 11:55:37","8A03AB","0.4344","101.4437","1","400","143",,"F-WIBB5","A320","PK-GLQ","1678337730","BTH","PKU","QG934","QG934","0","-768","CTV934","CTV"
"377630","2023-03-09 11:55:42","8A03AB","0.4387","101.4438","1","325","142",,"F-WIBB5","A320","PK-GLQ","1678337736","BTH","PKU","QG934","QG934","0","-832","CTV934","CTV"
"377631","2023-03-09 11:55:47","8A03AB","0.4426","101.444","1","250","141",,"F-WIBB5","A320","PK-GLQ","1678337742","BTH","PKU","QG934","QG934","0","-768","CTV934","CTV"
"377632","2023-03-09 11:55:52","8A03AB","0.447","101.4441","2","175","140",,"F-WIBB5","A320","PK-GLQ","1678337749","BTH","PKU","QG934","QG934","0","-704","CTV934","CTV"
"377633","2023-03-09 11:55:57","8A03AB","0.4486","101.4442","2","150","140",,"F-WIBB5","A320","PK-GLQ","1678337751","BTH","PKU","QG934","QG934","0","-576","CTV934","CTV"
"377634","2023-03-09 11:56:02","8A03AB","0.4516","101.4443","2","0","135",,"F-WIBB5","A320","PK-GLQ","1678337757","BTH","PKU","QG934","QG934","0","0","CTV934","CTV"
"377635","2023-03-09 11:56:07","8A03AB","0.4566","101.4444","1","0","115",,"F-WIBB5","A320","PK-GLQ","1678337765","BTH","PKU","QG934","QG934","0","0","CTV934","CTV"
"377636","2023-03-09 11:56:12","8A03AB","0.4587","101.4444","1","0","100",,"F-WIBB5","A320","PK-GLQ","1678337769","BTH","PKU","QG934","QG934","0","0","CTV934","CTV"
"377637","2023-03-09 11:56:17","8A03AB","0.4605","101.4445","2","0","92",,"F-WIBB5","A320","PK-GLQ","1678337773","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377638","2023-03-09 11:56:22","8A03AB","0.4617","101.4445","2","0","80",,"F-WIBB5","A320","PK-GLQ","1678337777","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377639","2023-03-09 11:56:27","8A03AB","0.4642","101.4446","2","0","50",,"F-WIBB5","A320","PK-GLQ","1678337785","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377640","2023-03-09 11:56:32","8A03AB","0.465","101.4446","2","0","40",,"F-WIBB5","A320","PK-GLQ","1678337789","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377641","2023-03-09 11:56:37","8A03AB","0.4656","101.4446","2","0","29",,"F-WIBB5","A320","PK-GLQ","1678337793","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377642","2023-03-09 11:56:42","8A03AB","0.4661","101.4447","4","0","21",,"F-WIBB5","A320","PK-GLQ","1678337797","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377643","2023-03-09 11:56:47","8A03AB","0.4663","101.4448","50","0","8",,"F-WIBB5","A320","PK-GLQ","1678337804","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377644","2023-03-09 11:56:52","8A03AB","0.4664","101.4449","56","0","6",,"F-WIBB5","A320","PK-GLQ","1678337807","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377645","2023-03-09 11:56:57","8A03AB","0.4664","101.445","90","0","7",,"F-WIBB5","A320","PK-GLQ","1678337812","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377646","2023-03-09 11:57:02","8A03AB","0.4663","101.4452","92","0","8",,"F-WIBB5","A320","PK-GLQ","1678337816","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377647","2023-03-09 11:57:07","8A03AB","0.4663","101.4454","90","0","8",,"F-WIBB5","A320","PK-GLQ","1678337823","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377648","2023-03-09 11:57:12","8A03AB","0.4663","101.4455","90","0","9",,"F-WIBB5","A320","PK-GLQ","1678337827","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377649","2023-03-09 11:57:17","8A03AB","0.4663","101.4457","92","0","9",,"F-WIBB5","A320","PK-GLQ","1678337831","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377650","2023-03-09 11:57:22","8A03AB","0.4663","101.4459","112","0","7",,"F-WIBB5","A320","PK-GLQ","1678337836","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377651","2023-03-09 11:57:27","8A03AB","0.466","101.446","165","0","7",,"F-WIBB5","A320","PK-GLQ","1678337844","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377652","2023-03-09 11:57:32","8A03AB","0.4659","101.446","182","0","7",,"F-WIBB5","A320","PK-GLQ","1678337849","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377653","2023-03-09 11:57:37","8A03AB","0.4658","101.4459","185","0","8",,"F-WIBB5","A320","PK-GLQ","1678337852","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377654","2023-03-09 11:57:42","8A03AB","0.4657","101.4459","182","0","8",,"F-WIBB5","A320","PK-GLQ","1678337855","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377655","2023-03-09 11:57:47","8A03AB","0.4653","101.4459","182","0","10",,"F-WIBB5","A320","PK-GLQ","1678337863","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377656","2023-03-09 11:57:52","8A03AB","0.4651","101.4459","180","0","10",,"F-WIBB5","A320","PK-GLQ","1678337867","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377657","2023-03-09 11:57:57","8A03AB","0.4649","101.4459","182","0","8",,"F-WIBB5","A320","PK-GLQ","1678337872","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377658","2023-03-09 11:58:02","8A03AB","0.4648","101.4459","182","0","9",,"F-WIBB5","A320","PK-GLQ","1678337876","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377659","2023-03-09 11:58:07","8A03AB","0.4644","101.4459","180","0","8",,"F-WIBB5","A320","PK-GLQ","1678337884","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377660","2023-03-09 11:58:12","8A03AB","0.4643","101.4459","182","0","7",,"F-WIBB5","A320","PK-GLQ","1678337889","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377661","2023-03-09 11:58:17","8A03AB","0.4641","101.4459","177","0","6",,"F-WIBB5","A320","PK-GLQ","1678337893","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377662","2023-03-09 11:58:22","8A03AB","0.4641","101.4459","163","0","6",,"F-WIBB5","A320","PK-GLQ","1678337895","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377663","2023-03-09 11:58:27","8A03AB","0.464","101.446","120","0","6",,"F-WIBB5","A320","PK-GLQ","1678337902","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377664","2023-03-09 11:58:32","8A03AB","0.4641","101.4462","95","0","5",,"F-WIBB5","A320","PK-GLQ","1678337908","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
"377665","2023-03-09 11:58:37","8A03AB","0.4641","101.4463","92","0","6",,"F-WIBB5","A320","PK-GLQ","1678337913","BTH","PKU","QG934","QG934","1","0","CTV934","CTV"
